_id.$oid,info.上市年份季节,info.上市时间,info.产品名称,info.低帮鞋品名,info.功能,info.吊牌价,info.品牌,info.图案,info.场合,info.外底材料,info.季节,info.尺码,info.帮面内里材质,info.帮面材质,info.性别,info.是否商场同款,info.是否瑕疵,info.款号,info.款式,info.流行元素,info.真皮材质工艺,info.细分风格,info.货号,info.跟底款式,info.运动系列,info.运动鞋科技,info.适合路面,info.适用对象,info.销售渠道类型,info.闭合方式,info.靴子品名,info.靴筒内里材质,info.靴筒材质,info.靴筒高度,info.鞋制作工艺,info.鞋垫材质,info.鞋头款式,info.鞋底材质,info.鞋码,info.鞋跟高,info.鞋面内里材质,info.鞋面材质,info.颜色分类,info.风格,itemid,location,nick,price,sales,title,url
5aa77056be9b0338dc1faadd,,,,,透气,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,皮革拼接,摔纹皮,商务休闲,7655,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,二层猪皮,圆头,橡胶,,低跟(1-3cm),二层猪皮,头层牛皮（除牛反绒）,棕色 黑色洞洞鞋 棕色洞洞鞋 蓝色洞洞鞋 蓝色 黑色,商务,564182411534,浙江 温州,慢慢大王93,148.00,70人付款,正品意尔康男鞋春季新款真皮系带商务休闲男士皮鞋青年透气洞洞鞋,http://item.taobao.com/item.htm?id=564182411534&ns=1&abbucket=9#detail
5aa77056be9b0338dc1faade,,,,,耐磨,,YEARCON/意尔康,纯色,日常,,春秋,37 38 39 40 41 42 43 44,,,,,,,德比鞋（正装皮鞋）,素面,粒面皮,商务休闲,商场同款,平跟,,,,青年（18-40周岁）,,系带,,,,,胶粘鞋,头层猪皮,尖头,橡胶发泡,,低跟(1-3cm),PU,头层牛皮（除牛反绒）,真皮黑色 真皮棕色,商务,562941788750,浙江 丽水,xjm19790824,158.00,23人付款,意尔康正装真皮男士皮鞋尖头休闲鞋官方旗舰店商务英伦男鞋一脚蹬,http://item.taobao.com/item.htm?id=562941788750&ns=1&abbucket=9#detail
5aa77056be9b0338dc1faadf,,,,,保暖,,YEARCON/意尔康,纯色,日常,,冬季,37 38 39 40 41 42 43 44 45,,,,,,,商务休闲鞋,车缝线,纳帕纹,商务休闲,YK1003,厚底,,,,中年（40-60周岁） 老年（60周岁以上）,,套脚,,,,,胶粘鞋,二层猪皮,圆头,橡胶,,低跟(1-3cm),头层牛皮,头层牛皮（除牛反绒）,四季款  黑色 四季款 棕色,商务,563755106201,浙江 温州,六六八鞋城,148.00,28人付款,意尔康男鞋冬季新款真皮软底商务休闲皮鞋舒适套脚爸爸鞋加绒棉鞋,http://item.taobao.com/item.htm?id=563755106201&ns=1&abbucket=9#detail
5aa77057be9b0338dc1faae0,,,,,透气,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,商务休闲鞋,素面,纳帕纹,日常休闲,21506,平跟,,,,中年（40-60周岁） 老年（60周岁以上）,,套脚,,,,,胶粘鞋,头层猪皮,圆头,聚氨酯,,低跟(1-3cm),头层牛皮,头层牛皮（除牛反绒）,黑色,休闲,561299896400,江苏 扬州,许星越,178.00,4人付款,意尔康男鞋正品2018春季休闲皮鞋男士真皮套脚软皮软底爸爸鞋单鞋,http://item.taobao.com/item.htm?id=561299896400&ns=1&abbucket=9#detail
5aa77057be9b0338dc1faae1,,,,,耐磨,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,车缝线,纳帕纹,日常休闲,,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,,圆头,橡胶,,低跟(1-3cm),头层猪皮,头层牛皮（除牛反绒）,棕色 黑色,休闲,561644987013,浙江 温州,迪伯伦男鞋专家,148.00,16人付款,意尔康男鞋春秋新款透气男士日常休闲皮鞋真皮软底韩版潮休闲鞋子,http://item.taobao.com/item.htm?id=561644987013&ns=1&abbucket=9#detail
5aa77057be9b0338dc1faae2,,,,,保暖,,YEARCON/意尔康,纯色,日常,,冬季,37 38 39 40 41 42 43 44,,,,,,,休闲皮鞋,素面,摔纹皮,日常休闲,881225,平跟,,,,中年（40-60周岁）,,套脚,,,,,注压鞋,头层猪皮,圆头,橡胶,,平跟(小于等于1cm),头层猪皮,头层牛皮（除牛反绒）,黑色真皮 红棕色真皮 黑色真皮加绒,休闲,562637227290,浙江 温州,乙方乙方88888,168.00,16人付款,意尔康男鞋爸爸鞋子男40-50休闲中老年春季圆头单鞋真皮防滑皮鞋,http://item.taobao.com/item.htm?id=562637227290&ns=1&abbucket=9#detail
5aa77059be9b0338dc1faae3,,,,,透气,,YEARCON/意尔康,纯色,办公室,,春秋,37 38 39 40 41 42 43 44,,,,,,,德比鞋（正装皮鞋）,车缝线,磨砂皮,商务正装,商务男鞋,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,二层猪皮,圆头,橡胶,,低跟(1-3cm),二层猪皮,头层牛皮（除牛反绒）,棕色 黑色,商务,559514841393,浙江 丽水,腾鸿鞋业,168.00,4人付款,意尔康男鞋旗舰店商务休闲皮鞋真皮软底单鞋舒适系带结婚鞋官方店,http://item.taobao.com/item.htm?id=559514841393&ns=1&abbucket=9#detail
5aa7705abe9b0338dc1faae4,,,,,透气,,YEARCON/意尔康,纯色,办公室,,冬季,38 39 40 41 42 43 44,,,,,,,德比鞋（正装皮鞋）,车缝线,,商务正装,36578,平跟,,,,青年（18-40周岁）,,系带,,,,,缝制鞋,二层猪皮,尖头,橡胶,,低跟(1-3cm),二层猪皮,头层牛皮（除牛反绒）,黑色加绒 深棕色加绒 黑色 深棕色,商务,562133122254,浙江 温州,吸引力xl,148.00,24人付款,季秋冬意尔康男鞋真皮商务正装皮鞋尖头办公室系带男士鞋加绒透气,http://item.taobao.com/item.htm?id=562133122254&ns=1&abbucket=9#detail
5aa7705bbe9b0338dc1faae5,,,,,透气,,YEARCON/意尔康,纯色,办公室,,春秋,【收藏店铺宝贝 买一送四】 38 39 40 41 42 43 44,,,,,,,德比鞋（正装皮鞋）,亮片,漆皮,商务正装,,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,头层猪皮,圆头,橡胶,,低跟(1-3cm),头层猪皮,头层牛皮（除牛反绒）,黑色【单】 深棕色【单】,商务,561152401020,浙江 温州,雅乐壹号店,149.00,24人付款,意尔康旗舰店官方店真皮男鞋2017秋冬季新款加棉正装皮鞋男式单鞋,http://item.taobao.com/item.htm?id=561152401020&ns=1&abbucket=9#detail
5aa7705cbe9b0338dc1faae6,,,,,减震,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,商务休闲鞋,车缝线,纳帕纹,日常休闲,6509,平跟,,,,,,系带,,,,,胶粘鞋,二层猪皮,圆头,聚氨酯,,平跟(小于等于1cm),二层猪皮,头层牛皮（除牛反绒）,黑色（标准尺码） 橘黄色（标准尺码） 棕色（标准尺码）,休闲,559458601907,江苏 扬州,u精品,168.00,9人付款,意尔康男鞋2017秋季新款商务休闲鞋男单鞋韩版潮男皮鞋真皮低帮鞋,http://item.taobao.com/item.htm?id=559458601907&ns=1&abbucket=9#detail
5aa7705cbe9b0338dc1faae7,,,,,耐磨,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43,,,,,,,户外休闲鞋,车缝线,纳帕纹,户外休闲,8111ZR90284W,平跟,,,,青年（18-40周岁）,,套脚,,,,,胶粘鞋,PU,圆头,橡胶,,平跟(小于等于1cm),布,头层牛皮（除牛反绒）,黄棕 黑色,休闲,562124494326,浙江 丽水,意尔康品牌店,299.00,13人付款,意尔康男鞋2018春季新款百搭平跟真皮驾车皮鞋一脚蹬生活休闲鞋男,http://item.taobao.com/item.htm?id=562124494326&ns=1&abbucket=9#detail
5aa7705dbe9b0338dc1faae8,,,,,透气,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,素面,压花皮,日常休闲,实体店款,平跟,,,,青年（18-40周岁）,,系带,,,,,胶粘鞋,PU,尖头,塑胶,,低跟(1-3cm),头层牛皮,头层牛皮（除牛反绒）,黑色 浅棕色,休闲,558335151206,浙江 丽水,淡忘ing1027,159.00,4人付款,意尔康男鞋新款职场男士商务正装皮鞋真皮婚鞋尖头系带英伦鞋子男,http://item.taobao.com/item.htm?id=558335151206&ns=1&abbucket=9#detail
5aa7705dbe9b0338dc1faae9,2016年春季,,,休闲皮鞋,透气,,YEARCON/意尔康,纯色,日常,,春秋,383940414243,,,,,,,休闲皮鞋,车缝线,纳帕纹,日常休闲,6142ZR97153W,平跟,,,,青年（18-40周岁）,商场同款(线上线下都销售),套脚,,,,,注压鞋,,圆头,塑胶,,低跟(1-3cm),PU,头层牛皮（除牛反绒）,黑色棕色,休闲,525785349434,浙江 丽水,意尔康皮鞋旗舰店,229.00,294人付款,意尔康男鞋子真皮懒人套脚休闲皮鞋男士软底软面牛皮爸爸鞋父亲鞋,http://detail.tmall.com/item.htm?id=525785349434&ns=1&abbucket=9
5aa7705dbe9b0338dc1faaea,2017年秋季,,,商务休闲鞋,耐磨,,YEARCON/意尔康,纯色,日常,,春秋,383940414243,,,,,,,商务休闲鞋,金属,修面皮,日常休闲,7532ZE97143W,平跟,,,,青年（18-40周岁）,商场同款(线上线下都销售),套脚,,,,,胶粘鞋,二层猪皮,圆头,橡胶,,低跟(1-3cm),PU,头层牛皮（除牛反绒）,黑色单鞋棕色单鞋,休闲,556356908894,浙江 丽水,意尔康男鞋旗舰店,319.00,454人付款,意尔康男鞋2018春季新款真皮男青年商务休闲皮鞋套脚潮流单鞋,http://detail.tmall.com/item.htm?id=556356908894&ns=1&abbucket=9
5aa7705dbe9b0338dc1faaeb,2018年春季,,,豆豆鞋,耐磨,,YEARCON/意尔康,纯色,日常,,春秋,383940414243,,,,,,,豆豆鞋,,纳帕纹,日常休闲,8211ZR90291W,平跟,,,,青年（18-40周岁）,商场同款(线上线下都销售),套脚,,,,,胶粘鞋,二层猪皮,圆头,橡胶,,,PU,头层牛皮（除牛反绒）,黑色黄棕白色,休闲,562344181604,浙江 丽水,意尔康皮鞋旗舰店,299.00,48人付款,意尔康男鞋2018春季新款圆头真皮软底软面懒人休闲皮鞋豆豆鞋子男,http://detail.tmall.com/item.htm?id=562344181604&ns=1&abbucket=9
5aa7705ebe9b0338dc1faaec,2017年秋季,,,运动户外鞋,耐磨,,YEARCON/意尔康,纯色,日常,,春秋,383940414243,,,,,,,户外休闲鞋,金属,纳帕纹,户外休闲,7812ZE90281W,平跟,,,,青年（18-40周岁）,商场同款(线上线下都销售),松紧带,,,,,胶粘鞋,二层猪皮,圆头,橡胶,,低跟(1-3cm),布,头层牛皮（除牛反绒）,黑色,休闲,560280409891,浙江 丽水,意尔康男鞋旗舰店,289.00,30人付款,意尔康男鞋2018春季时尚个性潮鞋真皮透气运动休闲鞋男士板鞋,http://detail.tmall.com/item.htm?id=560280409891&ns=1&abbucket=9
5aa7705ebe9b0338dc1faaed,,,,,透气,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,商务休闲鞋,素面,,日常休闲,,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,,圆头,橡胶,,低跟(1-3cm),头层猪皮,头层牛皮（除牛反绒）,棕色 黑色,休闲,563734711930,浙江 丽水,甜美果果t,168.00,101人付款,意尔康男鞋正品2018春季新款商务休闲皮鞋真皮系带软底男士单鞋潮,http://item.taobao.com/item.htm?id=563734711930&ns=1&abbucket=9#detail
5aa7705ebe9b0338dc1faaee,,,,,耐磨,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44 45 46 47,,,,,,,休闲皮鞋,素面,纳帕纹,日常休闲,889225,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,套脚,,,,,注压鞋,头层猪皮,圆头,聚氨酯,,平跟(小于等于1cm),头层牛皮,头层牛皮（除牛反绒）,黑色真皮 棕色真皮 黑色真皮加绒 棕色真皮加绒,休闲,561549217608,浙江 温州,乙方乙方88888,168.00,227人付款,皮鞋男意尔康正品休闲一脚蹬真皮软底爸爸鞋舒适圆头加大码男鞋子,http://item.taobao.com/item.htm?id=561549217608&ns=1&abbucket=9#detail
5aa77060be9b0338dc1faaef,,,,,,,YEARCON/意尔康,,,,,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,,,,6083c,,,,,青年（18-40周岁） 中年（40-60周岁）,,套脚,,,,,胶粘鞋,,圆头,橡胶,,,二层猪皮,头层牛皮（除牛反绒）,棕色 黑色,,564429118377,福建 南平,慧芳国际品牌鞋城,148.00,15人付款,意尔康正品男鞋2018冬新款真皮爸爸鞋老人鞋男士商务休闲皮鞋,http://item.taobao.com/item.htm?id=564429118377&ns=1&abbucket=9#detail
5aa77061be9b0338dc1faaf0,,,,,耐磨,,YEARCON/意尔康,纯色,办公室,,春秋,38 39 40 41 42 43 44,,,,,,,德比鞋（正装皮鞋）,车缝线,,商务正装,,平跟,,,,中年（40-60周岁） 老年（60周岁以上）,,套脚,,,,,胶粘鞋,PU,尖头,橡胶,,低跟(1-3cm),二层猪皮,二层牛皮（除牛反绒）,深棕色 黑色,商务,558521960399,浙江 温州,迪伯伦男鞋专家,148.00,48人付款,新品意尔康男鞋男士商务正装皮鞋春季新款真皮套脚低帮鞋爸爸鞋,http://item.taobao.com/item.htm?id=558521960399&ns=1&abbucket=9#detail
5aa77062be9b0338dc1faaf1,,,,,透气,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,商务休闲鞋,车缝线,纳帕纹,日常休闲,30315,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,头层猪皮,圆头,橡胶,,低跟(1-3cm),头层猪皮,头层牛皮（除牛反绒）,橘黄色 蓝色 黑色,休闲,563606591820,浙江 温州,chen356307796,148.00,21人付款,意尔康男鞋正品新款春秋季韩版透气商务休闲真皮男士防滑系带皮鞋,http://item.taobao.com/item.htm?id=563606591820&ns=1&abbucket=9#detail
5aa77062be9b0338dc1faaf2,,,,,,,YEARCON/意尔康,纯色,运动休闲,,春秋,38 39 40 41 42 43 44,,,,,,,运动休闲鞋,车缝线,纳帕纹,日常休闲,Y3053,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,套脚,,,,,胶粘鞋,二层猪皮,圆头,聚氨酯,,平跟(小于等于1cm),头层猪皮,头层牛皮（除牛反绒）,棕色 黑色加绒 棕色加绒 黑色,休闲,561111659025,江苏 常州,艳的店铺,158.00,30人付款,秋冬新款正品意尔康男鞋运动休闲鞋真皮青年皮鞋透气套脚加绒鞋子,http://item.taobao.com/item.htm?id=561111659025&ns=1&abbucket=9#detail
5aa77063be9b0338dc1faaf3,,,,,透气,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44 45 46 47,,,,,,,休闲皮鞋,车缝线,纳帕纹,商务休闲,99223,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,注压鞋,,圆头,聚氨酯,,平跟(小于等于1cm),头层猪皮,头层牛皮（除牛反绒）,棕色 黑色加绒 棕色加绒 黑色,商务,563287576075,浙江 温州,麒浩鞋业,169.00,4人付款,意尔康男鞋男士真皮商务休闲皮鞋男中老年加绒保暖爸爸鞋特大码47,http://item.taobao.com/item.htm?id=563287576075&ns=1&abbucket=9#detail
5aa77063be9b0338dc1faaf4,,,,,透气,,YEARCON/意尔康,纯色,办公室,,春秋,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,,纳帕纹,商务休闲,,厚底,,,,中年（40-60周岁） 老年（60周岁以上）,,套脚,,,,,胶粘鞋,,圆头,聚氨酯,,低跟(1-3cm),头层猪皮,头层牛皮（除牛反绒）,黑色真皮 棕色真皮 黄棕色,商务,559231284573,浙江 温州,炫目好店主,168.00,22人付款,2018春款正品意尔康男鞋真皮休闲鞋男士中年中老年爸爸鞋软底皮鞋,http://item.taobao.com/item.htm?id=559231284573&ns=1&abbucket=9#detail
5aa77065be9b0338dc1faaf5,,,,,轻质,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,马衔扣,修面皮,日常休闲,06509-1,平跟,,,,青年（18-40周岁）,,系带,,,,,胶粘鞋,二层猪皮,圆头,橡胶,,低跟(1-3cm),头层猪皮,头层牛皮（除牛反绒）,浅灰色 桔色 深棕色,休闲,559171417707,浙江 丽水,夏克利2013,158.00,9人付款,意尔康男鞋真皮休闲系带单鞋百搭透气男士皮鞋英伦商务驾车青年鞋,http://item.taobao.com/item.htm?id=559171417707&ns=1&abbucket=9#detail
5aa77065be9b0338dc1faaf6,,,,,轻质,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43,,,,,,,休闲皮鞋,车缝线,,日常休闲,6642ZE97017M,平跟,,,,,,系带,,,,,注压鞋,,圆头,塑胶,,低跟(1-3cm),布,头层牛皮（除牛反绒）,棕色 黑色,休闲,560426874915,浙江 丽水,艾尚美梦工厂,225.00,16人付款,意尔康旗舰店官方店正品男鞋新款质感真皮休闲皮鞋潮流男士单鞋,http://item.taobao.com/item.htm?id=560426874915&ns=1&abbucket=9#detail
5aa77066be9b0338dc1faaf7,,,,,,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,,,,,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,套脚,,,,,胶粘鞋,头层牛皮,圆头,,,低跟(1-3cm),头层牛皮,头层牛皮（除牛反绒）,黄色 黑色 深棕色,休闲,559667896491,江苏 扬州,扬州独show,148.00,7人付款,意尔康真皮男鞋秋冬防滑软底休闲爸爸鞋中老年男士皮鞋套脚透气鞋,http://item.taobao.com/item.htm?id=559667896491&ns=1&abbucket=9#detail
5aa77066be9b0338dc1faaf8,,,,,透气,,YEARCON/意尔康,纯色,日常,,冬季,37 38 39 40 41 42 43 44,,,,,,,商务休闲鞋,素面,,韩版,V6509--2,平跟,,,,青年（18-40周岁）,,系带,,,,,胶粘鞋,二层猪皮,圆头,橡胶,,平跟(小于等于1cm),二层猪皮,头层牛皮（除牛反绒）,黑色 浅棕色 桔色,青春潮流,561105581238,江苏 扬州,诚信做事真心做人,166.00,10人付款,意尔康时尚休闲皮鞋新款商务正品真皮男士软底皮鞋,http://item.taobao.com/item.htm?id=561105581238&ns=1&abbucket=9#detail
5aa77066be9b0338dc1faaf9,,,,,增高,,YEARCON/意尔康,纯色,日常,,冬季,37 38 39 40 41 42 43 44,,,,,,,商务休闲鞋,车缝线,,商务休闲,999,内增高,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,二层猪皮,圆头,橡胶,,低跟(1-3cm),头层牛皮,头层牛皮（除牛反绒）,黑色单鞋 棕色单鞋 黑色内增高单鞋 棕色内增高单鞋,商务,564387824116,上海,小潮流时尚代购,288.00,26人付款,意尔康男鞋2018新款正品真皮商务正装时尚休闲系带内增高春季皮鞋,http://item.taobao.com/item.htm?id=564387824116&ns=1&abbucket=9#detail
5aa77067be9b0338dc1faafa,,,,,透气,,YEARCON/意尔康,纯色,日常,,春秋,送袜子鞋垫运费险 38 39 40 41 42 43 44,,,,,,,休闲皮鞋,素面,,日常休闲,651ch,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,PU,圆头,橡胶,,低跟(1-3cm),二层猪皮,二层牛皮（除牛反绒）,黑色 深棕色,休闲,563609165722,山东 潍坊,雪贝莲鞋服包,206.00,2人付款,旗舰店新品意尔康官方男鞋2017春季潮鞋皮鞋男韩版真皮正装休闲鞋,http://item.taobao.com/item.htm?id=563609165722&ns=1&abbucket=9#detail
5aa77068be9b0338dc1faafb,,,,,透气,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,车缝线,粒面皮,日常休闲,8826ZT5726A,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,套脚,,,,,胶粘鞋,二层猪皮,圆头,橡胶,,平跟(小于等于1cm),二层猪皮,头层牛皮（除牛反绒）,棕色 黑色【洞洞鞋】 棕色【洞洞鞋】 黄色【洞洞鞋】 黄色 黑色,休闲,563135497146,浙江 丽水,花花公子的鞋子,139.00,59人付款,意尔康男鞋春季正品休闲皮鞋男真皮软面皮鞋透气防滑中老年爸爸鞋,http://item.taobao.com/item.htm?id=563135497146&ns=1&abbucket=9#detail
5aa77069be9b0338dc1faafc,,,,,透气,,YEARCON/意尔康,纯色,办公室,,春秋,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,车缝线,纳帕纹,日常休闲,,厚底,,,,青年（18-40周岁） 中年（40-60周岁）,,套脚,,,,,注压鞋,,圆头,聚氨酯,,低跟(1-3cm),头层猪皮,头层牛皮（除牛反绒）,黑色真皮 棕色真皮,休闲,563645281529,浙江 丽水,新华鞋业168,178.00,14人付款,春季新款正品意尔康男鞋真皮男士青年休闲鞋皮鞋透气驾车鞋韩版潮,http://item.taobao.com/item.htm?id=563645281529&ns=1&abbucket=9#detail
5aa77069be9b0338dc1faafd,,,,,轻质,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44 45 46,,,,,,,休闲皮鞋,车缝线,摔纹皮,日常休闲,20188,平跟,,,,中年（40-60周岁） 老年（60周岁以上）,,套脚,,,,,缝制鞋,PU,圆头,橡胶,,低跟(1-3cm),二层猪皮,头层牛皮（除牛反绒）,黑色四季款 棕色四季款,休闲,565473134026,浙江 温州,冬天的菊花3,139.00,6人付款,意尔康男鞋春季男士皮鞋男真皮商务休闲皮鞋黑色软底中老年爸爸鞋,http://item.taobao.com/item.htm?id=565473134026&ns=1&abbucket=9#detail
5aa7706bbe9b0338dc1faafe,,,,,透气,,YEARCON/意尔康,纯色,日常,,春秋,37 38 39 40 41 42 43 44,,,,,,,商务休闲鞋,素面,漆皮,商务休闲,5522ZE97293W,平跟,,,,青年（18-40周岁）,,系带,,,,,胶粘鞋,PU,尖头,聚氨酯,,平跟(小于等于1cm),头层猪皮,头层牛皮（除牛反绒）,经典黑色,商务,565070054756,浙江 丽水,淡忘ing1027,148.00,64人付款,意尔康男鞋旗舰店新款正品真皮英伦系带商务正装男士皮鞋软底婚鞋,http://item.taobao.com/item.htm?id=565070054756&ns=1&abbucket=9#detail
5aa7706cbe9b0338dc1faaff,,,,,轻质,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,皮革拼接,,韩版,7765,平跟,,,,青年（18-40周岁）,,系带,,,,,胶粘鞋,二层猪皮,圆头,塑胶,,低跟(1-3cm),二层猪皮,头层牛皮（除牛反绒）,黑色 浅棕色 蓝色,青春潮流,558705345952,浙江 温州,建设393,269.00,3人付款,意尔康男鞋春秋新款正品真皮单鞋头层皮系带商务休闲男式皮鞋青年,http://item.taobao.com/item.htm?id=558705345952&ns=1&abbucket=9#detail
5aa7706cbe9b0338dc1fab00,,,,,增高,,YEARCON/意尔康,纯色,日常,,春秋,37 38 39 40 41 42 43,,,,,,,休闲皮鞋,素面,纳帕纹,日常休闲,,内增高,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,超纤皮,圆头,橡胶,,低跟(1-3cm),头层猪皮,头层牛皮（除牛反绒）,棕色 黑色,休闲,564745327220,浙江 温州,迪伯伦男鞋专家,158.00,26人付款,意尔康男鞋 2018春季新款真皮日常休闲皮鞋英伦圆头系带潮单鞋男,http://item.taobao.com/item.htm?id=564745327220&ns=1&abbucket=9#detail
5aa7706dbe9b0338dc1fab01,,,,,透气,,YEARCON/意尔康,纯色,运动休闲,,春秋,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,素面,,日常休闲,NB6970,平跟,,,,青年（18-40周岁）,,系带,,,,,胶粘鞋,,圆头,橡胶,,,PU,二层牛皮（除牛反绒）,卡其色 棕色 黑色,休闲,563438080936,福建 泉州,米兰多格商场,239.00,4人付款,旗舰店意尔康官网男士休闲鞋秋冬季透气鞋子新品男鞋系带真皮圆头,http://item.taobao.com/item.htm?id=563438080936&ns=1&abbucket=9#detail
